0.604036465933947:0.485884370866753,0.114034298683012:0.313358050119127,0.405715687620055:0.485842547656071,0.298787167324377:0.452998407213309,0.280376676630263:0.447556432241644,0.41177406025931:0.484322703550367,0.535417233592605:0.49566541015017,0.514689561734502:0.497332009093285,0.335472891869719:0.47035718980469,0.640324013687529:0.47672294939647,0.434142216750635:0.491421196645402,0.32075469954218:0.462881155191393,0.150520393066698:0.349211435205021,0.416269032491534:0.489426571114451,0.520923177813492:0.496043435472282,0.367431963533965:0.479478225640692,0.49544500887698:0.495115932157229,0.282542243878328:0.447205444022031,0.419974412315918:0.491208880386999,0.230224169352892:0.417764704726726,0.369067520763902:0.476946797976018,0.391713647078207:0.485921908638142,0.266832918714838:0.439974271325966,0.411803378156794:0.488557202882413,0.409970872188634:0.485133105679179,0.571850449493781:0.491666413506477,0.2493563181905:0.430112831986447,0.370836881540559:0.480796080401394,0.492417993901926:0.497089896019065,0.264138491651275:0.42834052942387,0.486611774399371:0.496050526115798,0.504896693899903:0.495992497634827,0.513902774225158:0.495730134337308,0.504919451226891:0.497705240974363,0.39619892713111:0.481687169310403,0.451318368279879:0.493312570636323,0.324593816554448:0.465545420501363,0.345277756561496:0.471517573863157,0.504051875144968:0.495129228790848,0.573656552721726:0.488189048812587,0.580476443047705:0.489473768432817,0.490243263144579:0.494791093124937,0.385426282109303:0.481750499351744,0.217977717499657:0.405982756080365,0.397703444993174:0.479924532998914,0.555958573335217:0.493388421637147,0.483815123407586:0.493722648388758,0.358508898702179:0.475527020169696,0.510148321249665:0.497307118491684,0.261661170179951:0.437336547883295,0.271006167532621:0.442241045104554,0.462700332629208:0.492544624201958,0.562827975050498:0.492527009383322,0.470534326820997:0.495175519991008,0.322112309687148:0.463120987096807,0.220675229700174:0.410690726972028,0.471433265897807:0.495145092337577,0.505703957654307:0.495783473691169,0.660508530295045:0.469997396976828,0.24395237738366:0.426591196396197,0.185337323645034:0.386900160572763,0.299976153996304:0.45516447300061,0.703330261099839:0.451228171145653,0.371436168535013:0.477681285948016,0.290763941513007:0.449329704102405,0.446534929279339:0.492634431095292,0.646460339862251:0.475128924772379,0.572771237096761:0.4881746363636,0.490630606085328:0.498506248790886,0.630288525149636:0.481074951732971,0.274064232462981:0.443011899322842,0.626413412194372:0.477524787816268,0.355947858013288:0.474703289460901,0.353159197244161:0.474078787814772,0.40183849466792:0.483712109388824,0.212143779272496:0.401507112565282,0.488368603923799:0.497566419948727,0.38100235926609:0.483641507614901,0.612406166297864:0.483788034823452,0.592418516612258:0.487192557798797,0.463615172401085:0.496059788138962,0.205743491519792:0.400878635856923,0.629128716950031:0.481095337764068,0.453914158906052:0.495248764061901,0.468776049040481:0.491973053719875,0.65903474544496:0.470117740098953,0.257942346226911:0.434504720665525,0.371248537684766:0.477954582038254,0.317823238375122:0.459024728939615,0.476966288142106:0.496345815653338,0.354789475793468:0.475820400987008,0.406967017222268:0.487463657922542,0.414308237803366:0.489760278532226,0.455634809923582:0.495026743720425,0.338558094428283:0.468328333180832,0.512568434834302:0.492303846425754,0.556874892467761:0.493768284015194,0.312366236706004:0.458784109967369,0.481633632204047:0.496419325623174,0.282278819899939:0.445647011230373,
0.655812035376353:0.467176523796333,0.136495386389265:0.340690941501573,0.38245730403663:0.482219236494542,0.29437667835484:0.451554136800213,0.285853819756633:0.448439010038164,0.435598028463056:0.490504178738613,0.511730642805483:0.495435768839841,0.53689847546901:0.496230889168676,0.280525209153933:0.445334195735847,0.671110458931833:0.467295256999456,0.453251684683277:0.488808000945277,0.314947255279315:0.463468411938742,0.175952009919817:0.374187135136938,0.458031622787284:0.493435012046004,0.519077181769186:0.494882662475655,0.378667858603421:0.48279342321236,0.525852100508575:0.493667849099723,0.425106430675434:0.4920855179055,0.469160618874045:0.493982084256396,0.26833444207423:0.438652285961376,0.372783425916267:0.479099921384133,0.435187763593343:0.493337127500631,0.365547727650757:0.475932150286669,0.491702980198856:0.496105143348721,0.525408214405373:0.488804741031578,0.407805432664669:0.486268127537365,0.262713323192951:0.435397150237552,0.360519899635922:0.477544649965948,0.416147854563362:0.490971566356813,0.284328711711117:0.44216176934177,0.351733654456303:0.474087915267417,0.498778500046748:0.493087999567968,0.439970272214828:0.492813516590639,0.503137970410917:0.497962389901076,0.433192115967169:0.483744761371634,0.492468592043447:0.496000029802927,0.363983848354134:0.471617804698555,0.364161053043006:0.474217764663356,0.540632590341277:0.491424253506429,0.561312182163698:0.49194125850832,0.574775954981179:0.489201398419093,0.476739052209451:0.496139829470809,0.432993427589477:0.489391838154489,0.271684241298879:0.440590318954326,0.4148424780347:0.486820411147233,0.538566272745185:0.49377812223441,0.501461290088636:0.493651557106014,0.524306879757678:0.49561042130637,0.570411154110429:0.493203723094263,0.228486040391616:0.418137047730675,0.371264870335556:0.478118399867131,0.57721266093933:0.489884180358926,0.58497456678399:0.48937273946411,0.437217748979307:0.491748314309113,0.331864902510341:0.468071575204671,0.250373533587375:0.429883019246266,0.330925247696264:0.469440166574432,0.473677506273774:0.493213718625023,0.609805991738819:0.480561628843378,0.441959350591661:0.491991709365443,0.161227870105125:0.365541773595894,0.224831487623576:0.412068388391219,0.65319027210316:0.473680080300425,0.451929487953631:0.490259563690308,0.257984315839066:0.431792942766209,0.530922863784183:0.496370052783081,0.631721195809448:0.478636019213881,0.425738885394061:0.48807076778494,0.504559039985516:0.497491208330095,0.685024511020907:0.45842819457652,0.397044087317921:0.48473240593205,0.719753078826348:0.443386489772481,0.310913773176855:0.45692649518333,0.332099507712581:0.467431494170882,0.344178422065504:0.468474693224388,0.229364036908555:0.416810218646286,0.45640155039765:0.494790783358855,0.414661103544586:0.48787901252352,0.666395718969279:0.468573765388718,0.55389153696342:0.492914224714737,0.518280755106387:0.494458818318261,0.206430888847594:0.401602927693744,0.613431002865036:0.484957543066863,0.423317628877033:0.489239188024427,0.475944919637096:0.496876102554872,0.682562856761755:0.460407620768799,0.196036591223792:0.393806347019755,0.336404813025848:0.465004105995201,0.363060547294798:0.474822259567515,0.408696113978552:0.489499734207492,0.346965140751053:0.46745140077436,0.386171666448431:0.483082628440081,0.324802741525357:0.465726554764917,0.321266938969542:0.457761980814237,0.408153908435214:0.48694486426265,0.514285889964836:0.492620569380099,0.494241088729861:0.497164727806444,0.272348749764084:0.442422941818986,0.454940488673196:0.489559446780728,0.227499590920273:0.416065273467244,
0.594749181249781:0.487073941787093,0.120745920962259:0.318413411452339,0.373708074115388:0.480118729257296,0.373674856830865:0.480981295278279,0.304971843145682:0.457990949059342,0.470427604702623:0.493166185513109,0.4708716199686:0.49804003302751,0.472757052541605:0.493952211390406,0.334768527595791:0.4690899795804,0.67391191943876:0.463905923448161,0.408546220547099:0.487446839581783,0.259934699436985:0.435339967434227,0.246023398465955:0.427079559014293,0.344796782767682:0.473531692841338,0.513175230489457:0.495203181430293,0.384722771131405:0.484758753464322,0.408202884831717:0.486424890690614,0.380598110155425:0.483408976678884,0.463487143741536:0.495269800866083,0.241142369768285:0.425516569608259,0.412424830926341:0.487070236334231,0.405801620537426:0.489162559692276,0.367260463159799:0.477206956685285,0.481032261162661:0.496997998172577,0.479811640901241:0.493863468791959,0.450131317666476:0.494572311940244,0.264951505038493:0.438211694524699,0.329012928420659:0.467341865779449,0.503285949593838:0.496655570145861,0.403186899416225:0.475105739847305,0.385636418174551:0.481198256880921,0.529167004341602:0.49610586977421,0.509362095151506:0.49633804783379,0.362979815930853:0.476422150668643,0.362710265958869:0.467543948531074,0.450514812427123:0.494987503081821,0.416808822044562:0.484636409935681,0.259293915394056:0.430778305381168,0.471910971374021:0.491450351375743,0.571166889647287:0.487459046503818,0.664503693073355:0.468970063681842,0.370330197959305:0.480243737587862,0.375350305939:0.478522701961731,0.320157058727083:0.463345757182209,0.355349498607307:0.470471749644355,0.514271955299502:0.498229586605043,0.529407836572928:0.496056047968734,0.433218963085358:0.489810168570308,0.401117752625187:0.488259775644737,0.303770154608509:0.455797455645257,0.37905820063078:0.482538354360313,0.570989294983529:0.489801915346474,0.60483125988906:0.482502538530882,0.481129582938851:0.497075030842771,0.329279114519239:0.46877181069201,0.192448108727401:0.390759773865052,0.419782949693541:0.48948446216177,0.498484536104913:0.494209095923222,0.697959973976976:0.452851047770065,0.427377031915368:0.486897131952384,0.111370372164826:0.310178716105233,0.24754913659506:0.427047570859671,0.638230337841313:0.475816267233906,0.370975175234753:0.479566118030343,0.223409362756318:0.411203655354954,0.55306597937052:0.493021241004749,0.594938195120303:0.488044032822317,0.413402629115382:0.48830748018684,0.488139828651116:0.494972495017515,0.704976743026089:0.453874828293325,0.364238745164549:0.478235312232236,0.662675937704312:0.469499042727717,0.253754913186835:0.43041919531552,0.452255839450672:0.493664284517543,0.361357920434494:0.477440799372676,0.25264154970192:0.428473552417965,0.461725934769553:0.493095231941529,0.426676892855984:0.490071693538409,0.673740892396147:0.465126908788012,0.616123675783341:0.4849242029974,0.483596079687317:0.493738448761283,0.242372558405137:0.425506772164625,0.574215852640355:0.492957257033848,0.401336580336792:0.486950668986242,0.468534771213968:0.494482942176024,0.710363619625081:0.452306369394623,0.236702648376803:0.4213365722898,0.331009951152446:0.464311212407946,0.362889036267525:0.476327533273345,0.414271244615191:0.490486139362502,0.363395343146522:0.475795075268721,0.384808306426734:0.482953983904389,0.328910516014016:0.466158368325954,0.408078096901993:0.484016404190164,0.372432264738005:0.478906478469217,0.533815375389316:0.493046829955367,0.51339800960505:0.496422820978567,0.297510032077041:0.4530650736978,0.433950008625429:0.490964283190238,0.223507773925848:0.41320503097993,
0.553970261206712:0.493966767814857,0.136230788419196:0.339042466576083,0.335704404737206:0.466852980183116,0.269897413256418:0.439432530315556,0.333027428593709:0.466671652844521,0.419732232794448:0.489668209941168,0.38977718370197:0.482118741104305,0.500868091886911:0.497651807783936,0.331152705448263:0.467929836919425,0.671859714634501:0.466087245531612,0.374052825122045:0.479202208705189,0.24652623392119:0.427207293846992,0.277658343670757:0.443217555089206,0.431909365425309:0.489031236907791,0.556380984941721:0.493914479505706,0.412846681239076:0.489287606223262,0.601393994527116:0.485866517395871,0.401190909923391:0.488811835508654,0.435957728993717:0.493332659573664,0.220083868298159:0.412383231457579,0.372745103783337:0.479826029869018,0.462647781037372:0.494480754138208,0.274887573695195:0.445438157573183,0.430382076744396:0.494064916134771,0.345404467402014:0.470422587457798,0.406085187669752:0.487838683419458,0.210751669229451:0.40188065014199,0.300196863170869:0.453222282292388,0.51596528692556:0.496438617023753,0.305589905148913:0.452442112219059,0.301685860783643:0.450039986785163,0.470375366051504:0.496863701094288,0.436504171111567:0.492157334460208,0.369619201350147:0.478194320461186,0.480305491391228:0.491320044736406,0.429512653945959:0.491462990682448,0.359024840547189:0.477132316768292,0.362616023352233:0.474978120381779,0.495353880841572:0.490977445715865,0.517873059853084:0.494187551958056,0.61339971369971:0.481596301091357,0.375818098856493:0.481000142499473,0.350578795776905:0.475749958759533,0.320991933296312:0.461827670374015,0.415071647265033:0.483356646714739,0.460486551436212:0.49326179666749,0.507917921348698:0.495409870800125,0.528531506743385:0.493446453214597,0.461324793184725:0.494394352888156,0.314677077551081:0.461783673414103,0.404790777016953:0.489627337203631,0.547192512049021:0.49472706757086,0.543091940136692:0.49178508981913,0.434701310264701:0.488434335749837,0.161131118936228:0.365624655152408,0.207424017674389:0.40024501533669,0.373252010812941:0.477891833476607,0.375582229993042:0.481007680289293,0.664993615337708:0.46728422014623,0.406637908137479:0.484822080612053,0.30233443416753:0.455116348067243,0.322066199219164:0.464423167691967,0.685948771930095:0.46255288813244,0.289586597955995:0.451493719202275,0.203164078667278:0.397853346899221,0.528237510907003:0.495543139733244,0.615254534055645:0.484894302328763,0.399430492179045:0.481901099460088,0.420337981305118:0.489791542715349,0.729825238368881:0.442506044180819,0.287668867095549:0.446591631640109,0.6700567618327:0.464936480586916,0.242254980362803:0.4227921986436,0.348930369022188:0.471865868246439,0.327041924207712:0.463638272677083,0.235777148933779:0.419203208662124,0.519881911923793:0.496874373859829,0.369871473802989:0.478357046435269,0.72632544088996:0.44130656251819,0.603541986752245:0.485700538191494,0.515330189439871:0.493207003371364,0.225413705012028:0.415664222238022,0.542292026282057:0.493244890238007,0.305880844060947:0.453971736046922,0.37957971337457:0.482920335826624,0.614672375439231:0.479642161964262,0.215609357977243:0.410049695625051,0.321104060688893:0.456076564176628,0.260108556701966:0.436134542859406,0.389773733579632:0.486481402912298,0.418718074723571:0.488421873135197,0.329374379408216:0.466433003415349,0.389977139824393:0.486391967066506,0.326455043906908:0.461677932633305,0.27151967088213:0.437891896250855,0.518321755407766:0.490607962889504,0.53328273789034:0.495166035577438,0.338954231039521:0.470571588696737,0.332706394707969:0.466302427507985,0.199432517425462:0.395784280682502,
0.389749030482428:0.482531371405447,0.124771885446939:0.328582560852244,0.355634511063343:0.474727993617651,0.320246215421742:0.462734369210462,0.272163172345648:0.440752379620626,0.418618016370763:0.486970748643825,0.373763055463063:0.481230521464905,0.595573023889393:0.486469155100296,0.335634150851022:0.470963748992824,0.655396813099243:0.471808131735818,0.348598143904863:0.473119194379499,0.260517051487655:0.434150192943489,0.261091310354484:0.434650117915559,0.435773742038726:0.493141042551635,0.489889192770153:0.497702576380177,0.396974750671244:0.484623784145306,0.646170588054929:0.47169505588733,0.373902854841869:0.481383288003411,0.371966208313256:0.478320658323903,0.185046465912753:0.384427510986965,0.331453441355857:0.465455384371389,0.487706860145975:0.496742819147082,0.260583685216182:0.436996977772169,0.344365339079757:0.472337920881284,0.415238618587698:0.48784547185943,0.230955629913893:0.416272510159599,0.302274987077075:0.45646427280978,0.275432087710499:0.444903319484094,0.475622360650676:0.494599329366791,0.258238568718184:0.434208913185239,0.409157733829384:0.484522194807971,0.601059250486609:0.487611675689092,0.483197054963745:0.49389952424621,0.55389778858591:0.493460681073548,0.369873267533072:0.470779989939156,0.367015057478007:0.479015356252549,0.294641427878006:0.450317264985882,0.246677870758576:0.424368449079481,0.401431298530827:0.481134240805899,0.474002029034694:0.496702984082515,0.57548342077174:0.490588802727791,0.368539404354915:0.478944793434156,0.391379393278374:0.484813565052605,0.242869078562799:0.423933094190275,0.311326242457984:0.458227277505554,0.426587266751191:0.492646199566238,0.457978820278676:0.494581423792274,0.452829431945068:0.492197792439165,0.471076021558239:0.496630032697361,0.389599003944471:0.483643151265922,0.404805789370335:0.486200375811072,0.376401006711787:0.481452896543835,0.529591724166199:0.492693217902097,0.435992616627546:0.492007298305207,0.19918539104683:0.396387068606388,0.189107960987771:0.386324964276893,0.409006870684485:0.484400855053337,0.316405412939507:0.459737588797868,0.653141921976125:0.471918564791233,0.384685338642113:0.479851001440307,0.165321959878775:0.36999829323955,0.306200006409509:0.45735967911874,0.643585408494606:0.47599104195939,0.439766868236588:0.493843926770415,0.217011417263648:0.406801698690834,0.444353733027778:0.492134353239156,0.591035624148471:0.485230451789778,0.346851700327005:0.470415330985017,0.485320977744288:0.495987070160845,0.655547526769802:0.473824547592327,0.289444826784517:0.452068318788078,0.674909425661264:0.466811605187479,0.282160398135281:0.4400577190896,0.456525446942416:0.495389676004701,0.295403207656895:0.453580549100469,0.243377879479017:0.423235601351496,0.41018577909268:0.483688013469142,0.385658310369257:0.484151458815463,0.711977151386721:0.445810016097423,0.611780072196737:0.483481426484283,0.472125766216997:0.494651231568495,0.259919486857221:0.435296607582661,0.594499444145987:0.487789740154464,0.294478827833409:0.454172410163477,0.508406186053307:0.497083753827087,0.710132372475638:0.450585762811262,0.294591989937127:0.451264508276507,0.226687663229101:0.41231200837468,0.422505003611363:0.490690650084373,0.475762338450194:0.497424587714666,0.411139217826936:0.485952532937276,0.407200049372222:0.486609380805379,0.319856335431042:0.459211578026599,0.326690208467577:0.462331990942863,0.285874500357261:0.444297914354076,0.379389890254263:0.481403494405261,0.446806172964243:0.492367449079602,0.396795182155845:0.487134606414239,0.374931392029161:0.477167802829629,0.290939275631368:0.450582996101898,
0.509930661398388:0.494311088258149,0.201751026871459:0.397978355552589,0.463808452702045:0.494174721418967,0.315831809690336:0.462792021794003,0.290304298713018:0.447479404421168,0.372499968150686:0.478626315097053,0.342723314151247:0.471243602730864,0.465189751081081:0.49486119889619,0.365372173666191:0.477223645637035,0.684926188796007:0.463024557650817,0.485884221861188:0.492768389325429,0.311506658836641:0.460891857806115,0.391734744122022:0.485005413053165,0.366016258541597:0.479719577539893,0.52659233481198:0.495141030469006,0.478767705328625:0.497291552832129,0.544480630427903:0.488347094878577,0.383691440013171:0.483005265125615,0.316955946616829:0.462042612888582,0.173957666421337:0.374833980035759,0.364539838452382:0.476045968015493,0.470645255929961:0.495836532333703,0.309735315884357:0.460209100607099,0.4220870429612:0.49092374517744,0.467007131985517:0.490758151359737,0.293606983563062:0.44779980944788,0.279058969171825:0.444949276486143,0.311460932262493:0.460800107038523,0.577514704878686:0.489020998782604,0.234025099270944:0.417748690569848,0.494099474621152:0.492099576158053,0.592623659635508:0.487867339474453,0.42655945233112:0.491545465161492,0.546604724181401:0.493438246747176,0.482915053449769:0.492194258677808,0.325440924846859:0.465917345486401,0.292546224185735:0.444884423429277,0.336461346367775:0.470344634032023,0.432783186449194:0.485471411754341,0.449767246265322:0.493058819917559,0.652267862500857:0.473319890113123,0.475325265231284:0.496510571921361,0.433730500100275:0.493735459399009,0.180276351774291:0.381472378603942,0.379122311336926:0.479098764011848,0.489479676055629:0.495920919705009,0.401513328669637:0.486995114011701,0.500470799702345:0.496453847204096,0.465227923067147:0.493486132936359,0.2700039652679:0.440911381489363,0.403964695158447:0.488462150326063,0.406769453544537:0.487191079784128,0.453574853633777:0.494188432048412,0.383941082120163:0.483473622864401,0.183188080654436:0.380702235452563,0.296336711539127:0.453419684666449,0.399654217039589:0.484915741137336,0.280651987919537:0.444456006608953,0.689780636409253:0.459119285281928,0.393050460560091:0.479922493636622,0.205733959761973:0.401373309481457,0.285745960302437:0.450191014787556,0.724730222407768:0.443797110416449,0.397342432806809:0.484652160393818,0.402327933366079:0.486869378132845,0.501926823005172:0.494459088774823,0.681596987368422:0.460224557339011,0.349344035088551:0.470887775027049,0.441400353715427:0.493462626159064,0.744492311846336:0.429591654766789,0.240103022582171:0.424491507365374,0.649914253568912:0.473672841961628,0.260540077660575:0.433598017174836,0.391397884429727:0.482738193944667,0.329092163665648:0.464006195022459,0.347913138850091:0.470577832033323,0.343433131505824:0.467706356732037,0.465331375139839:0.494340442851436,0.708399257241902:0.449314691550935,0.58807523335131:0.484288829582695,0.452336684997603:0.493941194987245,0.190587312899742:0.389111972760867,0.535967530495813:0.493592685368747,0.304650758056457:0.457160960987805,0.339957583248317:0.471472678523778,0.689099574612479:0.454729751376317,0.25415937806299:0.431211981734677,0.265566879092765:0.437290394710395,0.449471922103611:0.492910698547486,0.408204898686839:0.487652188281283,0.415997261971419:0.48486684952454,0.32066624396879:0.463513154633201,0.247126669461178:0.427566356954901,0.27501481805001:0.441273139913182,0.276465053749679:0.444852154526971,0.358957311403324:0.473320198032414,0.556238939531031:0.491153595132174,0.345506185047192:0.472025260989888,0.433901440722526:0.490736757514017,0.185728639343886:0.385708709311615,
0.444044259906927:0.488985825170737,0.201232677444352:0.39661967022549,0.365719202631973:0.478010163420918,0.435197528177188:0.491882435668226,0.285054552806106:0.445566436120911,0.48436676937012:0.497483243473888,0.456995367678207:0.492701064735702,0.316112138928253:0.462545388442249,0.355769800201337:0.476076901388498,0.685054961805084:0.458695080854706,0.272703856958857:0.441602537075695,0.263844244127399:0.435473145067194,0.417844099337158:0.489748288351302,0.345670367570976:0.472103351508349,0.527488616495387:0.496517656994033,0.451575118615677:0.49109512942114,0.593217138125325:0.486629220556503,0.386187799658588:0.483223952098994,0.305204626684831:0.457424920459867,0.176034424194004:0.379181832687131,0.322936983760484:0.463441890904221,0.459750115457617:0.495862865464791,0.315595888871137:0.462750375061551,0.50419197862333:0.495619562946663,0.49757293842497:0.49231299419722,0.352584942059093:0.475068757776828,0.245252005766353:0.429259691240735,0.259111906307152:0.434327069955429,0.51106595524364:0.495985592732376,0.223507339642406:0.409466861208258,0.405775659738383:0.482401130397184,0.599445390766821:0.487370523265489,0.391455972669087:0.486277805880442,0.46784078625214:0.496150612448989,0.371040962898941:0.477815522031019,0.30314126390065:0.455431333620452,0.230580110864207:0.41642278733562,0.318705699015374:0.462659172516526,0.51504741466699:0.491983684826017,0.448081769246532:0.490397997044946,0.627805657655666:0.479042996380434,0.421344603519784:0.488868384488636,0.294315181539937:0.451168172323118,0.185151368665084:0.386970842018313,0.400326709652753:0.486209308358026,0.444451265516646:0.495337629327186,0.426544066402692:0.490172524445554,0.415436777928924:0.492024206583022,0.499770344351235:0.498865653680212,0.394537575418713:0.482527442960815,0.459465784271665:0.496284309870661,0.293897774416595:0.451574508944979,0.624655808054235:0.479916623859102,0.393675826963559:0.484356047963975,0.130568393731435:0.333293755288994,0.411306587853036:0.487032973600121,0.494117864123387:0.496260657518688,0.26790335700625:0.438131554616841,0.620700238404143:0.480310343018603,0.565195150516077:0.488781283602369,0.195090978527393:0.395865967675486,0.294699420042:0.45301417319664,0.714733625007427:0.450163184613265,0.409770063784111:0.490153480490583,0.367051694965653:0.479683929857318,0.456129821399219:0.495782304980639,0.623267824269626:0.481015758514065,0.340283204058051:0.471413939922558,0.41784866826783:0.488787596439732,0.695785158188771:0.458040208631903,0.301580560749749:0.455886672199908,0.663442618390029:0.468222033687949,0.409936663587025:0.487029720911503,0.45433210029779:0.495963696383377,0.359812863104446:0.477470977147371,0.374513902775639:0.480160075996445,0.380966878707749:0.480521134394839,0.393424715770405:0.485420458849443,0.693624799392459:0.455180713863798,0.483614817832971:0.494712348995002,0.568478005992994:0.489950870344038,0.177051242162211:0.378815006408403,0.541274955836594:0.493093331996766,0.475378389656061:0.498032595720963,0.356387992698179:0.477243964848592,0.688455189275353:0.459811767390787,0.253848487821728:0.432746829651773,0.221346518419225:0.406327467050752,0.418130125503236:0.48896140762789,0.444602213047448:0.496201312260703,0.387986538486093:0.482389347783427,0.345573938995746:0.47233480629406,0.328008841775751:0.466488184494943,0.399805085520597:0.485210171959008,0.249209431161327:0.425035738224367,0.381254120189686:0.481353952848203,0.447518998205368:0.492644652817226,0.198772034267364:0.39372842331405,0.337477895213033:0.469114929915017,0.257345679497628:0.431712429442367,
0.455442269994361:0.494141508806207,0.201280211508353:0.39721525898771,0.406089375209675:0.484382365674235,0.354088130603547:0.475592532092344,0.335484721813201:0.469642409668463,0.421275362845226:0.490094988564331,0.355857924863794:0.476834124926596,0.354725563883767:0.476182618297333,0.372935432081932:0.480421354456499,0.690517004340104:0.4611649456763,0.200018898371009:0.396730186474976,0.346139570500788:0.471756534711022,0.460304563762859:0.489850673271794,0.256157057671799:0.43078861753136,0.466756814268523:0.495530565293998,0.491201319250233:0.496046111486633,0.557549715451722:0.491126086065088,0.358190817313457:0.474488919496888,0.372637503374013:0.478194671878106,0.169478776315431:0.372026080903072,0.396508854635316:0.485648105847963,0.464782423404459:0.496935271297991,0.313567156679045:0.45990938600754,0.444135392792857:0.492979592830919,0.378022453251412:0.477439188261839,0.414646218061031:0.489999971470713,0.210690527707182:0.40581273601556,0.317627330433503:0.461264142070796,0.525881646908203:0.497431507753379,0.202494198943699:0.396580260532546,0.55049913567104:0.493820628485917,0.546859543449744:0.494685683505043,0.295483307644563:0.455250892284287,0.510615299495018:0.494207111392206,0.339803110135017:0.464714339649259,0.296485901195763:0.453362736426387,0.229054634483362:0.415464774364004,0.339301666773781:0.468950642160693,0.435515639231554:0.490483415641072,0.464552973673138:0.490514272521784,0.532038025642789:0.496644531661491,0.43458773534984:0.49356063649868,0.404891915132356:0.486962455941135,0.196079189786593:0.395308999144043,0.314109899398276:0.460946104047707,0.444986315342825:0.490686035298669,0.368827959792058:0.479921822745378,0.365036870633761:0.479272232525732,0.509400602734488:0.491289181119253,0.380610098979293:0.481191926161385,0.43924324397256:0.492612667074673,0.341191189263014:0.469794383491968,0.551496993749659:0.48850998408285,0.303151395866973:0.45527473808133,0.190239827428466:0.390813925079743,0.377400607627749:0.480349951835812,0.460337832717165:0.493772591554801,0.218936229210439:0.407361228111316,0.649206833892773:0.474160058695508,0.54048787175217:0.490615967209424,0.249611292412674:0.428411621978988,0.216294834143502:0.404502275478431,0.662547434521428:0.469570218408607,0.510258384117869:0.498677377020558,0.534290955445302:0.496805466292076,0.448792606609996:0.494439925345252,0.636645628935847:0.477329835965299,0.282397897729411:0.445264060634126,0.397088168495838:0.485374706986362,0.726143271657053:0.438706275749007,0.316035154637723:0.459743090802055,0.718061174594157:0.445715061347127,0.447217836745866:0.492926102698337,0.478779329229476:0.496221315028589,0.376808029353675:0.480637579052985,0.477882883193779:0.494968223011378,0.417369465061425:0.487878866702592,0.393278860500817:0.484250961501921,0.680654664578061:0.463739796947039,0.472395166596731:0.493409350721188,0.500057599647133:0.495806570444194,0.224043350595904:0.413825953481618,0.587771106483052:0.489782996696382,0.418024225650795:0.489080546927364,0.339119766466027:0.468253184030033,0.669107738382024:0.465712769531756,0.20568810299246:0.401337557846595,0.274932605854436:0.441441575035724,0.412883473069463:0.488897204170235,0.449525301123488:0.496069906246569,0.457364340219611:0.490785789787574,0.301854724441092:0.454911905009514,0.258716920487534:0.434177688840953,0.349841938247675:0.471808105344398,0.183010519897331:0.383246019064322,0.430842748668606:0.491809389072344,0.348114968154093:0.472575099226994,0.330063061532789:0.468425689330906,0.281118769382631:0.443300321912441,0.192664313283053:0.390189247039498,
